id_transacao,valor,tempo,fim_de_semana,idade_cliente,tipo_transacao,cidade,perfil,numero_transacoes,fraude
6491,1000.0,20.315366130058578,0,28,compra,Natal,Estudante,1,0
6492,1000.0,9.798567036546991,0,56,compra,Vitória,Não Aposentado,2,0
6493,1000.0,6.921339520427384,1,46,compra,Rio de Janeiro,Não Aposentado,2,0
6494,1000.0,22.629918756732156,0,70,compra,Florianópolis,Aposentado,1,0
6495,1000.0,19.373234359077045,0,30,compra,Teresina,Não Aposentado,2,0
6496,1000.0,14.46850238431048,0,55,compra,Porto Velho,Não Aposentado,1,0
6497,1000.0,22.224489544450115,0,38,transferencia,Porto Velho,Não Aposentado,5,1
6498,1000.0,11.022425739163857,0,70,compra,Teresina,Aposentado,3,1
6499,1000.0,9.359167524792724,0,40,transferencia,Florianópolis,Não Aposentado,4,1
6500,1000.0,15.342805074080182,0,21,compra,Curitiba,Estudante,1,0
6501,1000.0,0.9514174590894067,1,60,compra,Salvador,Aposentado,2,0
6502,1000.0,3.699296298021208,1,70,transferencia,Rio de Janeiro,Aposentado,2,0
6503,1000.0,4.047438363426444,1,47,compra,Campo Grande,Não Aposentado,1,1
6504,1000.0,9.864236486073668,0,53,compra,Palmas,Não Aposentado,5,1
6505,1000.0,20.366039194743045,1,28,compra,Fortaleza,Estudante,1,0
6506,1000.0,14.821930776970948,0,70,saque,São Paulo,Aposentado,2,0
6507,1000.0,23.528820704379218,0,73,compra,São Paulo,Aposentado,4,1
6508,1000.0,22.396130567093365,0,63,compra,Florianópolis,Aposentado,3,1
6509,1000.0,12.665778282012909,0,73,transferencia,Curitiba,Aposentado,1,0
6510,1000.0,14.844015377442483,0,29,compra,Salvador,Estudante,5,1
6511,1000.0,18.730317551452202,0,22,compra,Salvador,Estudante,5,1
6512,1000.0,14.781323003255405,0,39,saque,Manaus,Não Aposentado,4,1
6513,1000.0,14.851537519319052,0,39,compra,Recife,Não Aposentado,3,1
6514,1000.0,0.6341231011160895,1,75,compra,Recife,Aposentado,3,1
6515,1000.0,8.518545909794028,1,41,transferencia,Campo Grande,Não Aposentado,4,1
6516,1000.0,1.9792929434014557,0,47,saque,João Pessoa,Não Aposentado,4,1
6517,1000.0,19.77915852392518,0,42,compra,Vitória,Não Aposentado,3,1
6518,1000.0,10.43802910594981,0,52,compra,Vitória,Não Aposentado,3,1
6519,1000.0,19.830680849623207,0,38,compra,Porto Velho,Não Aposentado,5,1
6520,1000.0,17.037312169014783,0,29,compra,Natal,Estudante,1,0
6521,1000.0,19.389600581459554,0,64,compra,João Pessoa,Aposentado,1,0
6522,1000.0,9.961484968825324,1,34,compra,Macapá,Não Aposentado,3,1
6523,1000.0,17.521715028227064,0,38,saque,Vitória,Não Aposentado,5,1
6524,1000.0,8.978220337279382,0,34,transferencia,Palmas,Não Aposentado,1,0
6525,1000.0,11.260664852066771,0,54,compra,Brasília,Não Aposentado,2,0
6526,1000.0,13.194733319134379,1,67,compra,Curitiba,Aposentado,2,0
6527,1000.0,21.404374693123604,0,53,compra,Campo Grande,Não Aposentado,2,0
6528,1000.0,14.206521150728243,1,28,compra,São Luís,Estudante,4,1
6529,1000.0,5.841478348177868,0,76,compra,Macapá,Aposentado,1,0
6530,1000.0,17.03638020826468,0,30,transferencia,Belo Horizonte,Não Aposentado,4,1
6531,1000.0,12.934454280617175,0,23,compra,Recife,Estudante,2,0
6532,1000.0,2.2467194603602776,0,73,transferencia,Aracaju,Aposentado,3,1
6533,1000.0,16.78621850734229,0,59,saque,Fortaleza,Não Aposentado,1,0
6534,1000.0,6.745944293858373,1,24,compra,Vitória,Estudante,5,1
6535,1000.0,12.284941620969366,0,52,compra,Porto Velho,Não Aposentado,1,0
6536,1000.0,6.598038927823019,0,24,saque,Campo Grande,Estudante,2,0
6537,1000.0,21.62478927721807,0,58,saque,São Luís,Não Aposentado,4,1
6538,1000.0,19.194686318392904,1,19,compra,Teresina,Estudante,5,1
6539,1000.0,9.392792344947972,1,47,compra,Natal,Não Aposentado,1,0
6540,1000.0,10.91006141620991,0,23,compra,Salvador,Estudante,4,1
6541,1000.0,17.979168118347314,0,45,saque,Porto Velho,Não Aposentado,1,0
6542,1000.0,20.628343271405132,0,71,compra,João Pessoa,Aposentado,3,1
6543,1000.0,21.98541079611262,1,50,transferencia,Palmas,Não Aposentado,4,1
6544,1000.0,1.7064772106320625,0,67,compra,Cuiabá,Aposentado,2,0
6545,1000.0,8.8992279283795,0,60,compra,Porto Velho,Aposentado,1,0
6546,1000.0,14.01865801009091,0,78,saque,Palmas,Aposentado,2,0
6547,1000.0,21.2676294775359,0,40,saque,Salvador,Não Aposentado,3,1
6548,1000.0,2.560893509753855,1,32,compra,Rio Branco,Não Aposentado,1,0
6549,1000.0,15.684048367281175,1,42,compra,Aracaju,Não Aposentado,1,0
6550,1000.0,8.579709803823746,0,52,compra,Aracaju,Não Aposentado,2,0
6551,1000.0,0.5528988845385312,0,48,saque,São Paulo,Não Aposentado,1,0
6552,1000.0,3.0809090119168365,1,70,saque,São Luís,Aposentado,4,1
6553,1000.0,8.301482011564469,1,71,compra,Salvador,Aposentado,2,0
6554,1000.0,16.215426404287832,0,52,compra,Goiânia,Não Aposentado,1,0
6555,1000.0,7.480926691729408,0,74,compra,Salvador,Aposentado,1,0
6556,1000.0,12.679808492540502,0,79,transferencia,Belo Horizonte,Aposentado,1,0
6557,1000.0,10.532451505838852,1,41,compra,Porto Alegre,Não Aposentado,3,1
6558,1000.0,6.480836557079199,0,35,transferencia,Brasília,Não Aposentado,1,0
6559,1000.0,18.666613121623357,0,79,compra,Recife,Aposentado,4,1
6560,1000.0,8.77787442804594,0,20,saque,Maceió,Estudante,4,1
6561,1000.0,19.034124723854983,1,39,compra,Boa Vista,Não Aposentado,2,0
6562,1000.0,2.16159917116288,0,62,compra,Manaus,Aposentado,3,1
6563,1000.0,2.823484974321387,0,50,compra,Rio de Janeiro,Não Aposentado,1,1
6564,1000.0,4.43337419197001,0,28,compra,Boa Vista,Estudante,5,1
6565,1000.0,5.021811143979843,1,76,compra,Florianópolis,Aposentado,4,1
6566,1000.0,8.944852270064782,1,65,compra,Vitória,Aposentado,3,1
6567,1000.0,11.86004876330607,0,22,compra,Fortaleza,Estudante,5,1
6568,1000.0,8.010635873782231,0,29,saque,Recife,Estudante,5,1
6569,1000.0,21.12236218742663,1,28,saque,Porto Alegre,Estudante,2,0
6570,1000.0,8.72997692099737,1,48,compra,Fortaleza,Não Aposentado,2,0
6571,1000.0,22.213463337192916,1,48,compra,Recife,Não Aposentado,1,0
6572,1000.0,21.153774487159904,0,49,compra,Boa Vista,Não Aposentado,5,1
6573,1000.0,12.13821950305924,0,34,compra,São Luís,Não Aposentado,2,0
6574,1000.0,5.358228960527248,0,53,saque,Cuiabá,Não Aposentado,2,0
6575,1000.0,19.390026952973773,0,50,transferencia,Florianópolis,Não Aposentado,3,1
6576,1000.0,16.797314198845818,0,48,compra,Recife,Não Aposentado,1,0
6577,1000.0,0.2852910544988454,0,62,compra,Manaus,Aposentado,4,1
6578,1000.0,23.74228670109181,0,30,compra,Manaus,Não Aposentado,5,1
6579,1000.0,23.192374803967617,0,77,saque,Aracaju,Aposentado,1,1
6580,1000.0,13.713529057991156,0,38,compra,Florianópolis,Não Aposentado,4,1
6581,1000.0,16.2863405430083,0,68,compra,Brasília,Aposentado,1,0
6582,1000.0,10.356383125339443,0,22,compra,Cuiabá,Estudante,1,0
6583,1000.0,12.98196769307236,0,45,compra,Rio de Janeiro,Não Aposentado,5,1
6584,1000.0,7.956479636782563,0,49,compra,Teresina,Não Aposentado,5,1
6585,1000.0,20.74910620526606,1,72,saque,Brasília,Aposentado,3,1
6586,1000.0,3.7787056280872378,0,36,compra,Curitiba,Não Aposentado,3,1
6587,1000.0,7.258359149179953,0,32,compra,Palmas,Não Aposentado,5,1
6588,1000.0,23.315888192929386,0,24,compra,Salvador,Estudante,4,1
6589,1000.0,4.149701449829133,1,57,saque,Belo Horizonte,Não Aposentado,3,1
6590,1000.0,8.88482285073285,0,56,saque,Porto Alegre,Não Aposentado,2,0
6591,1000.0,23.62134978474388,0,34,compra,Vitória,Não Aposentado,1,0
6592,1000.0,18.72473559271628,0,28,compra,Belém,Estudante,3,1
6593,1000.0,18.201413243931647,0,57,compra,Teresina,Não Aposentado,3,1
6594,1000.0,1.483306767581631,1,64,compra,Porto Alegre,Aposentado,2,0
6595,1000.0,18.286326027520747,0,55,compra,Fortaleza,Não Aposentado,5,1
6596,1000.0,23.271369142052805,0,43,compra,Campo Grande,Não Aposentado,1,0
6597,1000.0,6.889631334988871,1,68,transferencia,Vitória,Aposentado,3,1
6598,1000.0,1.6297515323034695,1,68,compra,Palmas,Aposentado,4,1
6599,1000.0,3.305221881221841,0,48,transferencia,Goiânia,Não Aposentado,4,1
6600,1000.0,0.9081844132732053,1,45,compra,Porto Velho,Não Aposentado,2,0
6601,1000.0,5.62759518735527,0,26,compra,Macapá,Estudante,1,0
6602,1000.0,18.64074289001752,1,44,compra,Aracaju,Não Aposentado,4,1
6603,1000.0,12.01409954099704,1,63,compra,João Pessoa,Aposentado,2,0
6604,1000.0,13.664663733769917,0,65,transferencia,Belém,Aposentado,1,0
6605,1000.0,10.388089903760978,0,35,compra,Belo Horizonte,Não Aposentado,1,0
6606,1000.0,22.24666121841981,0,74,saque,Macapá,Aposentado,1,0
6607,1000.0,22.665276554807356,1,44,compra,Florianópolis,Não Aposentado,1,1
6608,1000.0,6.514814465831452,0,30,compra,Aracaju,Não Aposentado,3,1
6609,1000.0,17.57528374215331,1,61,compra,Palmas,Aposentado,1,0
6610,1000.0,10.401943778215804,0,52,compra,Campo Grande,Não Aposentado,3,1
6611,1000.0,18.11445874961183,0,45,compra,Porto Alegre,Não Aposentado,4,1
6612,1000.0,14.543264236016459,0,41,transferencia,Boa Vista,Não Aposentado,5,1
6613,1000.0,10.540202516011366,0,76,compra,Natal,Aposentado,3,1
6614,1000.0,20.5925599329153,0,31,compra,Vitória,Não Aposentado,4,1
6615,1000.0,10.508865084983174,0,64,compra,Salvador,Aposentado,3,1
6616,1000.0,23.985335230889056,0,59,transferencia,Salvador,Não Aposentado,4,1
6617,1000.0,7.151321466820632,0,18,compra,Natal,Estudante,5,1
6618,1000.0,20.623511614848578,0,77,compra,Rio de Janeiro,Aposentado,4,1
6619,1000.0,21.12750188162769,0,38,compra,Salvador,Não Aposentado,2,1
6620,1000.0,11.038311644468141,1,42,transferencia,Belém,Não Aposentado,4,1
6621,1000.0,20.006476090528125,0,51,compra,Fortaleza,Não Aposentado,4,1
6622,1000.0,6.218844589886903,0,77,compra,Rio de Janeiro,Aposentado,2,0
6623,1000.0,9.78840764087653,0,52,saque,São Luís,Não Aposentado,5,1
6624,1000.0,16.73854842058623,0,36,compra,Brasília,Não Aposentado,5,1
6625,1000.0,21.743314373187097,0,72,compra,Manaus,Aposentado,2,0
6626,1000.0,23.153744147413274,0,66,transferencia,Rio de Janeiro,Aposentado,1,0
6627,1000.0,20.755633696959652,0,24,compra,Teresina,Estudante,3,1
6628,1000.0,12.411308166031159,0,30,compra,Teresina,Não Aposentado,4,1
6629,1000.0,3.9446781012351817,0,30,saque,Porto Velho,Não Aposentado,1,0
6630,1000.0,1.7395940154101206,0,44,compra,Boa Vista,Não Aposentado,5,1
6631,1000.0,16.756988113573687,0,74,compra,São Luís,Aposentado,4,1
6632,1000.0,10.59379293046715,0,63,saque,Rio de Janeiro,Aposentado,3,1
6633,1000.0,13.107651222971551,0,76,compra,Aracaju,Aposentado,1,0
6634,1000.0,19.394325057168906,0,21,saque,Porto Velho,Estudante,1,0
6635,1000.0,14.014669938915073,0,51,transferencia,São Luís,Não Aposentado,2,0
6636,1000.0,7.82463383350042,0,74,saque,Brasília,Aposentado,4,1
6637,1000.0,22.321074667110466,0,48,saque,Campo Grande,Não Aposentado,5,1
6638,1000.0,20.262371460595837,0,36,compra,Porto Velho,Não Aposentado,2,0
6639,1000.0,11.622103636306932,1,35,compra,Belém,Não Aposentado,3,1
6640,1000.0,2.869438391994855,0,18,compra,Salvador,Estudante,5,1
6641,1000.0,12.795578625816894,0,71,compra,Salvador,Aposentado,4,1
6642,1000.0,11.658102007582032,0,50,saque,Vitória,Não Aposentado,4,1
6643,1000.0,8.043356693421615,0,24,compra,Salvador,Estudante,1,0
6644,1000.0,4.465268006979249,0,70,transferencia,João Pessoa,Aposentado,4,1
6645,1000.0,15.901988209911742,0,36,compra,São Paulo,Não Aposentado,5,1
6646,1000.0,5.053152762490153,0,38,saque,Belém,Não Aposentado,3,1
6647,1000.0,11.548100712327575,1,40,transferencia,Fortaleza,Não Aposentado,5,1
6648,1000.0,8.189469701436956,1,27,compra,Recife,Estudante,2,0
6649,1000.0,23.547011412733404,0,70,compra,Belém,Aposentado,3,1
6650,1000.0,4.590409448482927,0,39,compra,Boa Vista,Não Aposentado,4,1
6651,1000.0,3.1063698895920453,1,41,transferencia,Aracaju,Não Aposentado,1,0
6652,1000.0,3.9425536768140477,1,33,saque,Porto Velho,Não Aposentado,1,1
6653,1000.0,22.300403832055526,0,41,transferencia,Florianópolis,Não Aposentado,5,1
6654,1000.0,6.422507615859207,0,46,compra,João Pessoa,Não Aposentado,3,1
6655,1000.0,19.10584204174246,0,79,compra,Porto Velho,Aposentado,4,1
6656,1000.0,11.3354658237008,1,20,compra,Teresina,Estudante,1,0
6657,1000.0,17.348444215829183,0,19,compra,Salvador,Estudante,4,1
6658,1000.0,4.292110999822999,0,75,compra,Campo Grande,Aposentado,1,0
6659,1000.0,19.559702131328276,1,34,compra,Vitória,Não Aposentado,1,0
6660,1000.0,4.801568221153319,0,73,saque,Goiânia,Aposentado,1,0
6661,1000.0,13.896671723332444,0,62,compra,Belém,Aposentado,1,0
6662,1000.0,8.240362751814063,0,65,saque,Belo Horizonte,Aposentado,4,1
6663,1000.0,1.0355171975934425,0,30,compra,Curitiba,Não Aposentado,4,1
6664,1000.0,22.33124065688134,0,20,compra,Palmas,Estudante,1,0
6665,1000.0,9.180396972716023,0,75,saque,Teresina,Aposentado,3,1
6666,1000.0,10.128414176873072,0,77,saque,Cuiabá,Aposentado,1,1
6667,1000.0,10.865095842976332,0,47,compra,Teresina,Não Aposentado,1,1
6668,1000.0,11.136391294343266,1,75,compra,São Paulo,Aposentado,1,1
6669,1000.0,16.512316807808723,0,62,saque,Teresina,Aposentado,2,0
6670,1000.0,14.800115554786407,1,45,saque,Porto Alegre,Não Aposentado,3,1
6671,1000.0,17.733486890361295,0,51,compra,Teresina,Não Aposentado,4,1
6672,1000.0,8.566578120923623,1,67,saque,Natal,Aposentado,1,0
6673,1000.0,4.3172836194169735,0,77,saque,Salvador,Aposentado,4,1
6674,1000.0,8.967040172703305,0,32,compra,Palmas,Não Aposentado,1,0
6675,1000.0,15.155437042357256,1,51,compra,São Luís,Não Aposentado,3,1
6676,1000.0,23.501576730734648,0,47,saque,Campo Grande,Não Aposentado,2,0
6677,1000.0,17.215579917975422,1,21,compra,Curitiba,Estudante,2,0
6678,1000.0,1.3730064661321624,0,79,compra,Manaus,Aposentado,2,0
6679,1000.0,5.023371391119394,0,51,compra,Brasília,Não Aposentado,1,0
6680,1000.0,1.8771531012867975,0,48,saque,João Pessoa,Não Aposentado,3,1
6681,1000.0,22.449129419076698,0,37,compra,São Paulo,Não Aposentado,5,1
6682,1000.0,13.959209793401104,0,70,compra,Teresina,Aposentado,4,1
6683,1000.0,20.916031554785953,0,29,transferencia,João Pessoa,Estudante,1,0
6684,1000.0,18.125939656350496,0,61,compra,São Luís,Aposentado,1,0
6685,1000.0,15.059818567814506,0,39,compra,João Pessoa,Não Aposentado,1,0
6686,1000.0,15.548275338751013,1,24,compra,Belo Horizonte,Estudante,2,1
6687,1000.0,1.2704110666110315,1,43,compra,Natal,Não Aposentado,5,1
6688,1000.0,17.246875892760624,1,39,saque,Macapá,Não Aposentado,5,1
6689,1000.0,19.508012518976205,0,32,compra,Florianópolis,Não Aposentado,1,0
6690,1000.0,14.447845717401242,1,20,compra,São Luís,Estudante,3,1
6691,1000.0,5.49095039195319,0,69,compra,São Paulo,Aposentado,2,0
6692,1000.0,0.08092658990569035,1,67,saque,Aracaju,Aposentado,2,0
6693,1000.0,12.342229198289722,0,78,saque,Florianópolis,Aposentado,2,0
6694,1000.0,12.663524302078105,0,60,compra,João Pessoa,Aposentado,3,1
6695,1000.0,11.945055297387192,0,43,compra,Campo Grande,Não Aposentado,2,1
6696,1000.0,16.900107333822497,1,18,compra,João Pessoa,Estudante,1,0
6697,1000.0,23.911588740554688,0,60,compra,Aracaju,Aposentado,3,1
6698,1000.0,9.650114459866204,0,59,compra,Belém,Não Aposentado,1,0
6699,1000.0,10.391580369194116,0,40,compra,Florianópolis,Não Aposentado,1,1
6700,1000.0,21.58180691463086,0,55,compra,Brasília,Não Aposentado,2,0
6701,1000.0,1.7921330498391699,0,76,compra,João Pessoa,Aposentado,1,0
6702,1000.0,2.0191503397944537,1,71,saque,Cuiabá,Aposentado,1,1
6703,1000.0,10.214049291123628,0,29,compra,Rio de Janeiro,Estudante,2,0
6704,1000.0,12.16155239290184,0,24,compra,Boa Vista,Estudante,4,1
6705,1000.0,11.960712044703811,0,54,compra,Teresina,Não Aposentado,3,1
6706,1000.0,3.029044288995709,0,63,compra,Boa Vista,Aposentado,3,1
6707,1000.0,12.04208600639402,0,49,compra,Rio de Janeiro,Não Aposentado,5,1
6708,1000.0,5.336847632424499,1,77,transferencia,Natal,Aposentado,1,0
6709,1000.0,21.751465701280395,0,27,saque,Aracaju,Estudante,5,1
6710,1000.0,11.696140645047514,0,62,compra,Florianópolis,Aposentado,3,1
6711,1000.0,18.26824542561707,1,27,compra,Belém,Estudante,2,0
6712,1000.0,18.691165413611643,0,47,compra,Brasília,Não Aposentado,5,1
6713,1000.0,5.94362287762111,0,43,saque,Boa Vista,Não Aposentado,5,1
6714,1000.0,21.0399135510473,0,19,transferencia,Teresina,Estudante,1,0
6715,1000.0,21.291774928928234,1,27,compra,Goiânia,Estudante,2,1
6716,1000.0,0.010983579461601778,0,36,compra,Florianópolis,Não Aposentado,1,0
6717,1000.0,12.091259652979897,0,73,compra,Porto Velho,Aposentado,3,1
6718,1000.0,15.707875367823306,0,34,compra,Rio Branco,Não Aposentado,3,1
6719,1000.0,12.777545695554583,0,34,compra,Boa Vista,Não Aposentado,2,0
6720,1000.0,8.302794861063266,0,71,compra,São Luís,Aposentado,3,1
6721,1000.0,8.367522538938516,0,20,compra,Rio Branco,Estudante,4,1
6722,1000.0,13.86089639732605,1,37,compra,Rio Branco,Não Aposentado,4,1
6723,1000.0,3.0003265414680094,0,78,compra,Rio de Janeiro,Aposentado,2,0
6724,1000.0,16.26840624796041,0,35,compra,Natal,Não Aposentado,1,0
6725,1000.0,11.05705349706006,0,75,compra,Teresina,Aposentado,1,0
6726,1000.0,14.028581137450686,0,77,compra,Brasília,Aposentado,1,0
6727,1000.0,12.83683201443928,0,43,compra,Rio de Janeiro,Não Aposentado,3,1
6728,1000.0,10.951652784959368,0,79,compra,Florianópolis,Aposentado,2,0
6729,1000.0,11.228949316035424,0,34,compra,Belo Horizonte,Não Aposentado,3,1
6730,1000.0,23.43594760302151,1,37,compra,Palmas,Não Aposentado,2,0
6731,1000.0,15.397621355387047,1,39,compra,Vitória,Não Aposentado,2,0
6732,1000.0,15.718983686114786,1,27,saque,São Paulo,Estudante,3,1
6733,1000.0,14.749183446361393,1,55,compra,Florianópolis,Não Aposentado,3,1
6734,1000.0,5.419105640057612,0,32,compra,Aracaju,Não Aposentado,1,0
6735,1000.0,5.9372555514293515,0,23,compra,Natal,Estudante,2,1
6736,1000.0,5.206100542606685,1,28,compra,Cuiabá,Estudante,3,1
6737,1000.0,19.66841394375429,0,74,compra,Rio Branco,Aposentado,2,0
6738,1000.0,17.808093232170556,0,66,compra,Palmas,Aposentado,3,1
6739,1000.0,18.667768405469584,1,24,compra,Aracaju,Estudante,4,1
6740,1000.0,4.275031880454633,0,63,compra,Cuiabá,Aposentado,4,1
6741,1000.0,21.08058190044212,0,38,saque,Salvador,Não Aposentado,5,1
6742,1000.0,13.474434180258552,0,55,compra,São Luís,Não Aposentado,5,1
6743,1000.0,10.322955816381217,0,65,saque,Teresina,Aposentado,3,1
6744,1000.0,13.409977172132564,0,18,compra,São Paulo,Estudante,1,0
6745,1000.0,16.378862633618816,0,27,compra,Vitória,Estudante,4,1
6746,1000.0,3.9304363112825182,1,36,compra,Rio de Janeiro,Não Aposentado,2,0
6747,1000.0,16.09951280742607,0,40,compra,Rio Branco,Não Aposentado,2,0
6748,1000.0,2.040723243405372,0,40,compra,Salvador,Não Aposentado,2,0
6749,1000.0,22.0000940905357,0,79,saque,Vitória,Aposentado,4,1
6750,1000.0,13.883718216884562,0,41,compra,Aracaju,Não Aposentado,2,0
6751,1000.0,16.745970269146344,0,57,compra,Palmas,Não Aposentado,5,1
6752,1000.0,23.21427660112626,0,76,transferencia,Porto Velho,Aposentado,1,0
6753,1000.0,23.939575451302325,1,50,transferencia,Aracaju,Não Aposentado,5,1
6754,1000.0,14.547633053785972,0,42,compra,Campo Grande,Não Aposentado,4,1
6755,1000.0,12.518415224546978,0,26,transferencia,São Luís,Estudante,4,1
6756,1000.0,9.757972758012148,0,58,compra,Recife,Não Aposentado,3,1
6757,1000.0,3.963661740244075,0,19,compra,Natal,Estudante,4,1
6758,1000.0,19.583445818216358,1,38,compra,Manaus,Não Aposentado,4,1
6759,1000.0,17.903445005655122,0,39,compra,Aracaju,Não Aposentado,2,0
6760,1000.0,1.7465828637571335,0,79,compra,Porto Alegre,Aposentado,3,1
6761,1000.0,22.52986533933676,0,50,compra,Maceió,Não Aposentado,3,1
6762,1000.0,19.331628014906673,1,66,transferencia,Macapá,Aposentado,3,1
6763,1000.0,18.72947848721123,0,52,saque,João Pessoa,Não Aposentado,1,1
6764,1000.0,22.714141032436398,0,50,compra,Goiânia,Não Aposentado,3,1
6765,1000.0,18.907675312280457,0,62,compra,Recife,Aposentado,1,0
6766,1000.0,13.471742710043763,0,66,compra,Rio Branco,Aposentado,4,1
6767,1000.0,3.3203500068403873,1,78,compra,Florianópolis,Aposentado,4,1
6768,1000.0,16.62774960378898,0,59,compra,Macapá,Não Aposentado,3,1
6769,1000.0,11.531062757326609,1,62,transferencia,Natal,Aposentado,2,0
6770,1000.0,21.603318970103903,0,42,compra,Porto Velho,Não Aposentado,1,0
6771,1000.0,3.06769284509513,0,78,compra,Porto Velho,Aposentado,3,1
6772,1000.0,13.148236214446477,0,40,compra,Campo Grande,Não Aposentado,3,1
6773,1000.0,6.502759612547277,0,59,compra,Porto Velho,Não Aposentado,3,1
6774,1000.0,3.2481836941089233,0,73,compra,São Paulo,Aposentado,4,1
6775,1000.0,11.345150049056627,0,67,compra,Boa Vista,Aposentado,4,1
6776,1000.0,19.505151095489442,0,47,compra,Maceió,Não Aposentado,1,0
6777,1000.0,3.3083921243648513,0,35,compra,Curitiba,Não Aposentado,3,1
6778,1000.0,21.23746865466909,0,63,transferencia,Rio Branco,Aposentado,1,0
6779,1000.0,6.100582101820532,1,23,saque,Goiânia,Estudante,4,1
6780,1000.0,22.110380036807616,0,71,compra,Rio Branco,Aposentado,3,1
6781,1000.0,5.792258146939357,0,78,compra,Natal,Aposentado,2,0
6782,1000.0,14.635223684431528,0,50,saque,Porto Alegre,Não Aposentado,4,1
6783,1000.0,0.41071932795682375,0,76,compra,Goiânia,Aposentado,4,1
6784,1000.0,17.536060609623934,1,27,compra,Natal,Estudante,2,0
6785,1000.0,7.632872751133332,0,36,compra,Natal,Não Aposentado,3,1
6786,1000.0,21.382130187409217,0,22,compra,Vitória,Estudante,4,1
6787,1000.0,20.99246766099419,1,32,saque,Florianópolis,Não Aposentado,1,1
6788,1000.0,6.486360638931566,0,58,compra,Vitória,Não Aposentado,2,0
6789,1000.0,12.507200275830108,0,54,compra,Salvador,Não Aposentado,1,0
6790,1000.0,23.598659992900465,0,64,compra,Teresina,Aposentado,4,1
6791,1000.0,15.986823296092396,1,49,compra,Fortaleza,Não Aposentado,2,0
6792,1000.0,17.289616367153673,0,30,compra,Porto Velho,Não Aposentado,2,0
6793,1000.0,7.420232593479083,0,65,compra,Rio de Janeiro,Aposentado,3,1
6794,1000.0,6.117975922733622,1,63,compra,São Luís,Aposentado,1,0
6795,1000.0,20.009331386690775,1,62,compra,Curitiba,Aposentado,4,1
6796,1000.0,21.24055971567285,1,77,compra,Brasília,Aposentado,4,1
6797,1000.0,7.062287654061629,0,53,saque,Maceió,Não Aposentado,2,0
6798,1000.0,21.85472939446351,0,31,compra,São Paulo,Não Aposentado,5,1
6799,1000.0,22.735893855764456,0,37,compra,Salvador,Não Aposentado,5,1
6800,1000.0,9.543558681772012,0,21,compra,Manaus,Estudante,4,1
6801,1000.0,19.0095114870212,1,27,compra,Goiânia,Estudante,3,1
6802,1000.0,5.621583566662402,0,57,compra,Curitiba,Não Aposentado,5,1
6803,1000.0,4.023178304674666,0,64,compra,Maceió,Aposentado,4,1
6804,1000.0,16.866969142661084,1,79,compra,Belém,Aposentado,4,1
6805,1000.0,4.188200439424271,1,77,compra,Florianópolis,Aposentado,1,0
6806,1000.0,2.1071058104837546,1,74,compra,Campo Grande,Aposentado,1,0
6807,1000.0,9.014790002937211,0,40,saque,Fortaleza,Não Aposentado,1,0
6808,1000.0,20.28837908569691,0,41,compra,Porto Alegre,Não Aposentado,3,1
6809,1000.0,13.884827590074618,0,56,compra,Porto Velho,Não Aposentado,1,0
6810,1000.0,22.254357333600815,0,45,compra,Belo Horizonte,Não Aposentado,1,0
6811,1000.0,12.175195526298285,0,41,compra,Rio Branco,Não Aposentado,2,0
6812,1000.0,9.000378345427446,0,64,saque,Aracaju,Aposentado,2,0
6813,1000.0,10.097476989925305,0,65,compra,Salvador,Aposentado,2,0
6814,1000.0,4.390084664474574,0,42,compra,João Pessoa,Não Aposentado,5,1
6815,1000.0,4.449975160394601,1,66,compra,Belo Horizonte,Aposentado,3,1
6816,1000.0,9.617155459914741,0,79,compra,Boa Vista,Aposentado,2,0
6817,1000.0,18.88406659019244,0,49,compra,Maceió,Não Aposentado,1,0
6818,1000.0,0.2726514001117568,0,29,compra,Palmas,Estudante,4,1
6819,1000.0,6.421335233432808,1,54,compra,Recife,Não Aposentado,2,0
6820,1000.0,21.678853617065144,1,49,saque,Brasília,Não Aposentado,3,1
6821,1000.0,17.517364335605762,0,20,compra,Maceió,Estudante,3,1
6822,1000.0,21.27907394456186,1,26,compra,Natal,Estudante,3,1
6823,1000.0,1.292597377552874,0,30,compra,Manaus,Não Aposentado,3,1
6824,1000.0,0.11777002823720206,0,76,transferencia,Campo Grande,Aposentado,4,1
6825,1000.0,17.9524818341709,1,78,compra,Rio Branco,Aposentado,4,1
6826,1000.0,22.23072178914967,0,42,transferencia,Rio Branco,Não Aposentado,4,1
6827,1000.0,11.268075686477367,1,55,saque,Palmas,Não Aposentado,2,0
6828,1000.0,9.287622152591481,0,26,compra,São Paulo,Estudante,1,0
6829,1000.0,15.33380648826326,0,60,compra,Salvador,Aposentado,1,0
6830,1000.0,7.488445769380727,1,46,compra,Natal,Não Aposentado,1,0
6831,1000.0,7.422422443912654,0,30,compra,Fortaleza,Não Aposentado,4,1
6832,1000.0,22.393583866127,0,63,compra,Boa Vista,Aposentado,4,1
6833,1000.0,1.9246216918676167,0,28,transferencia,Curitiba,Estudante,3,1
6834,1000.0,23.757370278242078,0,21,saque,Aracaju,Estudante,2,0
6835,1000.0,16.212569377062053,0,37,compra,Boa Vista,Não Aposentado,2,0
6836,1000.0,12.107152517723643,1,60,compra,Cuiabá,Aposentado,4,1
6837,1000.0,12.60041310969235,0,34,compra,Brasília,Não Aposentado,5,1
