id_transacao,valor,tempo,fim_de_semana,idade_cliente,tipo_transacao,cidade,fraude,perfil,numero_transacoes
11599,1000.0,13.36,0,45,compra,Boa Vista,0,Bancário,2
11600,1000.0,17.03,0,47,compra,Brasília,0,Comerciante,5
11601,1000.0,7.28,0,65,compra,Brasília,0,Aposentado,1
11602,1000.0,2.24,1,74,transferencia,Porto Alegre,0,Aposentado,1
11603,1000.0,7.47,1,74,compra,Goiânia,0,Aposentado,1
11604,1000.0,18.5,0,68,saque,Goiânia,0,Aposentado,1
11605,1000.0,21.06,1,67,saque,Campo Grande,0,Aposentado,1
11606,1000.0,21.91,0,44,saque,Macapá,0,Engenheiro,1
11607,1000.0,9.09,0,33,saque,Brasília,0,Bancário,2
11608,1000.0,8.94,0,49,compra,Palmas,0,Bancário,5
11609,1000.0,9.76,0,29,saque,João Pessoa,0,Comerciante,2
11610,1000.0,9.02,0,61,compra,Manaus,0,Aposentado,1
11611,1000.0,15.99,1,72,compra,Curitiba,0,Aposentado,1
11612,1000.0,8.6,0,53,compra,Manaus,0,Investidor,1
11613,1000.0,0.49,0,32,compra,João Pessoa,0,Comerciante,5
11614,1000.0,10.54,0,36,compra,Florianópolis,0,Bancário,1
11615,1000.0,5.38,1,35,compra,Recife,0,Investidor,1
11616,1000.0,0.69,0,43,compra,Brasília,0,Bancário,1
11617,1000.0,11.3,0,28,compra,Campo Grande,0,Bancário,1
11618,1000.0,4.94,0,47,compra,Fortaleza,0,Comerciante,2
11619,1000.0,10.87,0,45,compra,Brasília,1,Investidor,4
11620,1000.0,6.67,0,73,compra,Maceió,0,Aposentado,1
11621,1000.0,14.49,0,40,compra,João Pessoa,0,Engenheiro,1
11622,1000.0,23.78,1,32,compra,Campo Grande,0,Comerciante,3
11623,1000.0,13.13,1,65,compra,Macapá,0,Aposentado,1
11624,1000.0,15.53,0,28,compra,Manaus,0,Investidor,1
11625,1000.0,22.06,0,60,saque,Aracaju,0,Aposentado,1
11626,1000.0,8.98,0,38,compra,Goiânia,0,Comerciante,2
11627,1000.0,4.0,1,62,compra,Porto Alegre,0,Aposentado,1
11628,1000.0,6.79,0,56,compra,Manaus,0,Bancário,3
11629,1000.0,9.67,0,48,saque,Palmas,0,Comerciante,2
11630,1000.0,15.48,0,32,compra,Rio de Janeiro,0,Comerciante,1
11631,1000.0,0.11,0,34,compra,Brasília,0,Investidor,2
11632,1000.0,20.48,0,42,compra,Fortaleza,0,Comerciante,3
11633,1000.0,1.83,0,41,compra,Rio Branco,0,Engenheiro,1
11634,1000.0,21.62,0,76,transferencia,Natal,0,Aposentado,1
11635,1000.0,22.79,0,62,saque,Brasília,0,Aposentado,1
11636,1000.0,23.76,0,53,saque,Teresina,0,Comerciante,4
11637,1000.0,19.43,0,50,compra,Rio Branco,0,Investidor,1
11638,1000.0,3.4,0,61,compra,Rio Branco,0,Aposentado,1
11639,1000.0,16.95,0,21,compra,Rio Branco,0,Estudante,1
11640,1000.0,4.88,0,18,compra,Cuiabá,0,Estudante,1
11641,1000.0,21.53,0,55,compra,Brasília,0,Investidor,1
11642,1000.0,7.6,1,73,compra,São Luís,0,Aposentado,1
11643,1000.0,7.84,0,28,compra,Belém,0,Investidor,1
11644,1000.0,22.02,1,38,compra,Macapá,0,Investidor,2
11645,1000.0,0.32,1,42,saque,Rio Branco,0,Investidor,5
11646,1000.0,4.66,0,75,compra,Porto Alegre,0,Aposentado,1
11647,1000.0,10.13,1,67,transferencia,Recife,0,Aposentado,1
11648,1000.0,16.82,0,45,compra,Cuiabá,0,Comerciante,1
11649,1000.0,15.54,0,67,compra,Fortaleza,0,Aposentado,1
11650,1000.0,16.07,1,69,saque,Salvador,0,Aposentado,1
11651,1000.0,21.12,0,23,compra,Salvador,0,Estudante,1
11652,1000.0,2.9,1,63,compra,Belo Horizonte,0,Aposentado,1
11653,1000.0,12.53,0,23,compra,São Paulo,0,Estudante,1
11654,1000.0,17.41,1,39,compra,João Pessoa,0,Comerciante,1
11655,1000.0,15.27,0,32,compra,Natal,0,Engenheiro,1
11656,1000.0,10.76,0,71,compra,Curitiba,0,Aposentado,1
11657,1000.0,0.41,0,78,compra,Vitória,0,Aposentado,1
11658,1336.93,1.45,1,50,compra,Natal,0,Bancário,2
11659,1000.0,2.85,0,34,compra,Teresina,0,Comerciante,2
11660,1000.0,8.24,0,78,saque,Vitória,0,Aposentado,1
11661,1000.0,2.82,0,29,transferencia,Porto Alegre,0,Comerciante,1
11662,1315.9,10.23,0,79,saque,Aracaju,0,Aposentado,1
11663,1000.0,4.29,0,48,compra,Belém,0,Investidor,5
11664,1000.0,18.7,0,52,transferencia,Brasília,0,Comerciante,2
11665,1000.0,20.92,0,51,compra,Manaus,0,Comerciante,2
11666,1000.0,9.35,1,49,saque,Curitiba,0,Bancário,1
11667,1000.0,12.27,0,40,saque,Boa Vista,0,Bancário,5
11668,1000.0,22.88,0,55,saque,São Paulo,0,Bancário,3
11669,1000.0,12.85,0,22,compra,Campo Grande,0,Estudante,1
11670,1000.0,23.88,1,57,compra,Teresina,0,Bancário,3
11671,1000.0,3.41,0,19,compra,Belém,0,Estudante,1
11672,1000.0,20.69,0,76,saque,Belém,0,Aposentado,1
11673,1000.0,11.93,0,48,compra,Recife,0,Investidor,1
11674,1000.0,0.55,1,29,compra,Macapá,0,Investidor,5
11675,1000.0,23.33,1,56,compra,Maceió,0,Investidor,5
11676,1000.0,23.16,1,63,compra,Maceió,0,Aposentado,1
11677,1000.0,9.2,0,59,compra,Rio de Janeiro,0,Bancário,2
11678,1000.0,22.9,1,37,compra,Maceió,0,Comerciante,1
11679,1000.0,3.38,0,31,saque,Brasília,0,Comerciante,3
11680,1000.0,16.32,0,28,compra,Belém,0,Bancário,2
11681,1000.0,4.61,0,77,compra,Teresina,0,Aposentado,1
11682,1000.0,5.92,0,48,compra,Palmas,0,Bancário,1
11683,1000.0,18.7,0,68,compra,Cuiabá,0,Aposentado,1
11684,1000.0,9.06,1,50,saque,Macapá,0,Bancário,2
11685,1000.0,0.17,1,43,compra,Belo Horizonte,0,Investidor,1
11686,1000.0,9.94,0,19,compra,Recife,0,Estudante,1
11687,1000.0,5.47,0,48,compra,Teresina,0,Bancário,2
11688,1000.0,16.4,1,72,saque,Recife,0,Aposentado,1
11689,1000.0,4.67,0,52,compra,Brasília,0,Comerciante,2
11690,1000.0,20.21,1,44,compra,João Pessoa,0,Bancário,5
11691,1000.0,6.41,1,22,compra,Macapá,0,Estudante,1
11692,1000.0,9.43,0,28,transferencia,Manaus,1,Bancário,4
11693,1000.0,7.15,0,68,compra,Cuiabá,0,Aposentado,1
11694,1000.0,15.45,0,56,compra,Rio de Janeiro,0,Comerciante,1
11695,1000.0,2.43,1,45,compra,Campo Grande,0,Engenheiro,1
11696,1000.0,11.47,1,33,saque,Cuiabá,0,Investidor,5
11697,1000.0,8.03,0,69,compra,Teresina,0,Aposentado,1
11698,1000.0,21.22,0,57,compra,Florianópolis,0,Bancário,1
11699,1000.0,1.76,0,43,saque,Palmas,1,Investidor,5
11700,1000.0,19.91,1,41,saque,Brasília,0,Investidor,3
11701,1000.0,4.02,0,21,compra,Curitiba,0,Estudante,1
11702,1000.0,2.13,0,29,compra,Fortaleza,0,Bancário,5
11703,1000.0,4.86,1,35,transferencia,Rio de Janeiro,0,Comerciante,3
11704,1000.0,2.46,1,72,compra,Teresina,0,Aposentado,1
11705,1000.0,12.5,0,31,compra,Belo Horizonte,0,Comerciante,3
11706,1000.0,23.72,0,34,compra,Fortaleza,0,Comerciante,2
11707,1000.0,0.82,1,78,compra,Porto Velho,0,Aposentado,1
11708,1144.82,11.07,0,61,compra,Curitiba,0,Aposentado,1
11709,1000.0,9.27,0,58,saque,Cuiabá,0,Investidor,4
11710,1000.0,8.15,0,33,compra,Fortaleza,0,Comerciante,1
11711,1000.0,7.96,1,70,compra,São Luís,0,Aposentado,1
11712,1000.0,21.48,1,59,transferencia,Teresina,0,Bancário,3
11713,1000.0,0.46,1,37,compra,Goiânia,0,Engenheiro,1
11714,1000.0,18.6,0,79,compra,Rio Branco,0,Aposentado,1
11715,1000.0,6.07,0,69,saque,Teresina,0,Aposentado,1
11716,1000.0,9.2,0,60,compra,Belo Horizonte,0,Aposentado,1
11717,1000.0,10.08,0,45,compra,Recife,0,Investidor,1
11718,1000.0,7.31,0,77,compra,Belém,0,Aposentado,1
11719,1000.0,2.25,1,58,compra,Aracaju,0,Investidor,2
11720,1000.0,2.74,0,18,transferencia,Rio Branco,1,Estudante,1
11721,1000.0,7.16,0,33,compra,Salvador,0,Investidor,4
11722,1000.0,19.72,0,21,compra,São Luís,0,Estudante,1
11723,1000.0,3.23,0,71,saque,Maceió,0,Aposentado,1
11724,1000.0,17.82,0,49,saque,Maceió,0,Investidor,2
11725,1000.0,6.93,0,46,compra,Belo Horizonte,0,Bancário,4
11726,1000.0,21.2,0,25,saque,Vitória,0,Estudante,1
11727,1000.0,10.28,0,19,compra,Salvador,0,Estudante,1
11728,1000.0,4.12,0,63,compra,Manaus,0,Aposentado,1
11729,1000.0,23.66,0,41,compra,João Pessoa,0,Engenheiro,1
11730,1000.0,4.24,0,58,compra,Cuiabá,0,Bancário,3
11731,1000.0,13.62,0,73,saque,Maceió,0,Aposentado,1
11732,1000.0,13.66,0,63,saque,Belém,0,Aposentado,1
11733,1000.0,8.95,1,31,compra,Goiânia,0,Investidor,5
11734,1000.0,22.84,0,70,compra,São Paulo,1,Aposentado,1
11735,1000.0,20.25,0,79,compra,Maceió,1,Aposentado,1
11736,1000.0,19.92,0,61,compra,Curitiba,0,Aposentado,1
11737,1000.0,23.38,0,60,compra,Manaus,0,Aposentado,1
11738,1000.0,10.97,0,18,compra,Boa Vista,0,Estudante,1
11739,1000.0,2.33,0,71,compra,Curitiba,0,Aposentado,1
11740,1000.0,18.37,0,50,compra,Palmas,0,Investidor,4
11741,1000.0,9.14,1,28,compra,Campo Grande,0,Engenheiro,1
11742,1000.0,4.57,1,37,compra,Salvador,0,Investidor,2
11743,1000.0,11.6,1,74,compra,São Luís,0,Aposentado,1
11744,1000.0,22.22,0,32,compra,Campo Grande,0,Engenheiro,1
11745,1000.0,4.11,0,45,compra,Porto Alegre,0,Investidor,1
11746,1000.0,20.37,0,38,compra,Rio Branco,0,Investidor,3
11747,1000.0,10.04,0,40,compra,Vitória,0,Bancário,4
11748,1000.0,3.28,0,26,compra,João Pessoa,0,Bancário,3
11749,1000.0,20.36,0,37,saque,João Pessoa,0,Engenheiro,1
11750,1000.0,23.27,0,70,compra,Boa Vista,0,Aposentado,1
11751,1000.0,6.99,0,71,saque,Manaus,0,Aposentado,1
11752,1000.0,7.28,0,34,saque,São Paulo,0,Comerciante,3
11753,1000.0,9.37,1,59,saque,Recife,0,Investidor,4
11754,1000.0,19.54,1,32,saque,Porto Alegre,0,Comerciante,1
11755,1000.0,0.25,0,61,compra,Natal,0,Aposentado,1
11756,1000.0,5.37,0,22,saque,Florianópolis,0,Estudante,1
11757,1000.0,16.94,1,63,saque,Porto Alegre,0,Aposentado,1
11758,1000.0,9.74,1,59,compra,Florianópolis,0,Comerciante,3
11759,1000.0,7.93,0,69,saque,Florianópolis,0,Aposentado,1
11760,1000.0,20.93,0,50,compra,Belém,0,Bancário,3
11761,1000.0,22.02,1,47,compra,João Pessoa,0,Investidor,2
11762,1000.0,22.75,0,33,saque,Porto Velho,1,Bancário,3
11763,1000.0,6.54,1,53,saque,Palmas,0,Comerciante,3
11764,1000.0,21.9,1,54,compra,Belo Horizonte,0,Bancário,3
11765,1000.0,17.69,1,58,compra,Campo Grande,0,Bancário,3
11766,1000.0,3.7,0,66,compra,Maceió,0,Aposentado,1
11767,1000.0,14.65,0,55,saque,Belo Horizonte,0,Comerciante,1
11768,1000.0,0.63,0,41,compra,Florianópolis,0,Comerciante,5
11769,1000.0,17.0,0,42,saque,Porto Alegre,0,Investidor,5
11770,1000.0,17.61,0,44,compra,Palmas,0,Investidor,5
11771,1000.0,18.94,1,22,compra,Belém,0,Estudante,1
11772,1000.0,4.14,0,67,saque,Rio de Janeiro,0,Aposentado,1
11773,1000.0,15.08,0,66,compra,Belo Horizonte,0,Aposentado,1
11774,1000.0,4.29,0,38,saque,Palmas,0,Comerciante,3
11775,1000.0,22.72,0,60,transferencia,Macapá,0,Aposentado,1
11776,1000.0,16.2,1,52,compra,João Pessoa,0,Investidor,5
11777,1000.0,2.29,1,23,transferencia,Cuiabá,0,Estudante,1
11778,1000.0,4.49,1,26,compra,Vitória,0,Bancário,1
11779,1000.0,15.92,0,62,compra,Campo Grande,0,Aposentado,1
11780,1000.0,11.44,0,44,compra,Florianópolis,0,Bancário,2
11781,1000.0,17.67,1,18,saque,Cuiabá,0,Estudante,1
11782,1000.0,6.74,0,47,compra,Palmas,0,Bancário,4
11783,1000.0,15.79,0,32,compra,Vitória,0,Investidor,3
11784,1000.0,4.25,1,49,compra,Campo Grande,0,Comerciante,3
11785,1000.0,13.05,0,37,saque,Maceió,0,Engenheiro,1
11786,1000.0,22.99,0,21,compra,Porto Alegre,0,Estudante,1
11787,1000.0,15.08,0,77,compra,Brasília,0,Aposentado,1
11788,1000.0,1.2,1,72,saque,Palmas,0,Aposentado,1
11789,1000.0,23.73,0,51,compra,Rio de Janeiro,0,Comerciante,3
11790,1000.0,3.76,0,65,compra,Boa Vista,0,Aposentado,1
11791,1000.0,17.23,0,73,compra,São Luís,0,Aposentado,1
11792,1000.0,12.78,0,78,compra,Salvador,0,Aposentado,1
11793,1000.0,7.06,0,55,saque,Recife,0,Comerciante,2
11794,1000.0,4.26,0,37,compra,São Paulo,0,Comerciante,2
11795,1000.0,4.26,0,64,compra,Goiânia,0,Aposentado,1
11796,1000.0,20.6,0,68,compra,Curitiba,0,Aposentado,1
11797,1000.0,20.95,0,75,compra,Goiânia,0,Aposentado,1
11798,1000.0,11.16,0,45,compra,Teresina,0,Bancário,5
11799,1000.0,2.49,0,56,saque,Porto Alegre,0,Bancário,4
11800,1000.0,21.22,1,42,saque,Teresina,0,Investidor,1
11801,1000.0,11.69,0,28,compra,Belo Horizonte,1,Engenheiro,1
11802,1000.0,10.53,0,67,transferencia,Manaus,0,Aposentado,1
11803,1000.0,9.78,0,25,compra,Curitiba,0,Estudante,1
11804,1000.0,8.76,0,51,compra,Rio de Janeiro,0,Investidor,4
11805,1052.32,12.62,1,44,compra,João Pessoa,0,Engenheiro,1
11806,1000.0,14.51,1,61,transferencia,Porto Alegre,0,Aposentado,1
11807,1000.0,11.19,0,39,compra,Natal,0,Engenheiro,1
11808,1000.0,21.52,0,79,compra,Manaus,1,Aposentado,1
11809,1000.0,7.62,0,25,transferencia,Cuiabá,0,Estudante,1
11810,1000.0,13.88,0,50,saque,Cuiabá,0,Comerciante,1
11811,1000.0,7.2,1,56,compra,Vitória,1,Comerciante,4
11812,1000.0,18.08,0,26,compra,São Luís,0,Investidor,4
11813,1000.0,2.45,0,71,compra,Cuiabá,0,Aposentado,1
11814,1000.0,4.53,1,39,compra,Porto Velho,0,Bancário,4
11815,1000.0,19.23,1,26,compra,São Luís,0,Comerciante,2
11816,1000.0,4.4,1,48,compra,Recife,0,Bancário,2
11817,1000.0,15.02,0,51,compra,Vitória,0,Investidor,4
11818,1000.0,23.29,0,21,compra,Curitiba,0,Estudante,1
11819,1000.0,12.55,0,63,saque,Salvador,0,Aposentado,1
11820,1000.0,4.5,0,31,saque,Manaus,0,Engenheiro,1
11821,1000.0,7.7,0,76,compra,Recife,0,Aposentado,1
11822,1000.0,19.76,1,25,compra,Porto Velho,0,Estudante,1
11823,1000.0,8.44,0,70,transferencia,Belo Horizonte,0,Aposentado,1
11824,1000.0,17.36,0,58,compra,São Paulo,0,Bancário,3
11825,1000.0,18.66,1,52,compra,Aracaju,0,Investidor,4
11826,1000.0,12.03,0,39,compra,Maceió,0,Comerciante,5
11827,1000.0,18.8,0,71,compra,Natal,0,Aposentado,1
11828,1000.0,7.61,0,68,saque,Recife,0,Aposentado,1
11829,1000.0,12.39,1,23,compra,Recife,0,Estudante,1
11830,1000.0,16.48,1,50,transferencia,Vitória,0,Comerciante,5
11831,1000.0,4.03,1,70,transferencia,Belo Horizonte,0,Aposentado,1
11832,1000.0,6.57,1,35,compra,Goiânia,0,Bancário,3
11833,1000.0,15.65,0,25,transferencia,Goiânia,0,Estudante,1
11834,1000.0,15.73,0,24,transferencia,Rio de Janeiro,0,Estudante,1
11835,1000.0,11.84,1,49,saque,João Pessoa,0,Comerciante,4
11836,1000.0,19.09,1,24,compra,Palmas,0,Estudante,1
11837,1000.0,11.57,0,27,compra,Aracaju,0,Investidor,3
11838,1000.0,21.15,0,53,compra,Palmas,0,Investidor,2
11839,1000.0,17.66,0,79,compra,Brasília,0,Aposentado,1
11840,1000.0,7.55,1,67,saque,Rio de Janeiro,0,Aposentado,1
11841,1000.0,9.49,0,68,transferencia,Recife,0,Aposentado,1
11842,1000.0,16.02,1,48,saque,Belo Horizonte,0,Comerciante,3
11843,1000.0,21.47,1,48,saque,Rio de Janeiro,0,Investidor,3
11844,1000.0,4.29,1,27,compra,Campo Grande,0,Engenheiro,1
11845,1000.0,12.35,0,37,compra,Rio Branco,0,Investidor,5
11846,1000.0,2.85,1,68,compra,Maceió,0,Aposentado,1
11847,1000.0,6.71,0,52,compra,Florianópolis,0,Bancário,5
11848,1000.0,16.46,0,46,saque,Manaus,0,Comerciante,1
11849,1000.0,1.87,0,47,compra,Aracaju,0,Comerciante,1
11850,1000.0,15.9,0,66,compra,Curitiba,0,Aposentado,1
11851,1000.0,21.62,0,48,compra,Porto Alegre,0,Comerciante,2
11852,1000.0,23.26,0,50,compra,Campo Grande,0,Comerciante,3
11853,1000.0,5.2,1,73,saque,Recife,0,Aposentado,1
11854,1000.0,17.97,0,57,compra,Florianópolis,0,Comerciante,5
11855,1000.0,22.23,1,66,compra,Macapá,0,Aposentado,1
11856,1000.0,2.19,0,21,transferencia,Aracaju,0,Estudante,1
11857,1000.0,9.94,0,51,saque,Fortaleza,0,Bancário,3
11858,1000.0,22.07,0,34,saque,São Paulo,0,Investidor,1
11859,1000.0,4.87,0,51,saque,São Luís,0,Investidor,3
11860,1000.0,22.41,0,49,compra,Salvador,0,Comerciante,3
11861,1000.0,12.65,0,50,transferencia,Porto Alegre,0,Bancário,5
11862,1000.0,2.4,0,54,transferencia,Goiânia,0,Bancário,3
11863,1000.0,10.8,0,48,compra,Palmas,0,Investidor,5
11864,1000.0,7.83,0,43,compra,Teresina,0,Bancário,1
11865,1000.0,6.77,0,48,transferencia,Teresina,0,Comerciante,4
11866,1000.0,13.0,1,48,compra,Vitória,0,Investidor,1
11867,1000.0,11.61,0,45,saque,Aracaju,0,Engenheiro,1
11868,1000.0,11.57,0,79,compra,Aracaju,0,Aposentado,1
11869,1000.0,2.12,0,55,saque,Rio de Janeiro,0,Bancário,3
11870,1000.0,19.26,1,61,saque,Natal,0,Aposentado,1
11871,1000.0,11.55,0,73,transferencia,Brasília,0,Aposentado,1
11872,1000.0,19.7,0,27,saque,Palmas,0,Comerciante,1
11873,1000.0,19.79,0,25,compra,Brasília,0,Estudante,1
11874,1000.0,7.61,0,63,compra,Cuiabá,0,Aposentado,1
11875,1000.0,0.1,0,53,compra,Teresina,0,Bancário,4
11876,1000.0,21.87,0,36,compra,Porto Alegre,0,Engenheiro,1
11877,1000.0,18.26,1,45,compra,Boa Vista,0,Investidor,3
11878,1000.0,2.57,0,22,compra,Natal,0,Estudante,1
11879,1000.0,16.84,0,41,compra,Recife,0,Bancário,3
11880,1000.0,0.48,0,70,compra,Fortaleza,0,Aposentado,1
11881,1000.0,0.67,1,75,saque,Salvador,0,Aposentado,1
11882,1000.0,12.62,0,24,compra,Porto Alegre,0,Estudante,1
11883,1000.0,2.3,0,37,compra,Brasília,0,Engenheiro,1
11884,1000.0,23.14,0,19,saque,Recife,0,Estudante,1
11885,1000.0,21.45,0,74,saque,Teresina,0,Aposentado,1
11886,1000.0,15.6,1,60,compra,Rio de Janeiro,0,Aposentado,1
11887,1000.0,1.53,0,27,compra,Recife,0,Investidor,3
11888,1000.0,7.8,0,35,compra,Recife,0,Investidor,5
11889,1000.0,8.92,0,51,saque,Fortaleza,0,Investidor,3
11890,1000.0,11.54,1,31,compra,São Luís,0,Investidor,3
11891,1000.0,4.05,0,73,compra,São Paulo,1,Aposentado,1
11892,1000.0,13.86,0,27,compra,João Pessoa,0,Comerciante,3
11893,1000.0,10.46,0,55,compra,Florianópolis,0,Bancário,3
11894,1000.0,22.74,0,49,compra,Goiânia,0,Investidor,3
11895,1000.0,22.47,0,70,compra,Rio Branco,0,Aposentado,1
11896,1000.0,13.57,0,20,compra,São Paulo,0,Estudante,1
11897,1000.0,15.46,0,72,compra,Fortaleza,0,Aposentado,1
11898,1000.0,3.31,0,65,saque,Palmas,1,Aposentado,1
11899,1000.0,5.36,1,25,compra,Fortaleza,0,Estudante,1
11900,1000.0,21.62,0,26,compra,Porto Velho,0,Comerciante,3
11901,1000.0,16.78,1,28,transferencia,Rio Branco,0,Comerciante,3
11902,1000.0,4.55,0,33,compra,Brasília,0,Bancário,2
11903,1000.0,13.69,0,51,compra,Vitória,0,Comerciante,2
11904,1000.0,22.43,0,41,transferencia,Florianópolis,0,Comerciante,1
11905,1000.0,8.28,0,48,compra,São Paulo,0,Investidor,1
11906,1000.0,4.46,0,22,transferencia,Porto Velho,0,Estudante,1
11907,1000.0,22.61,0,50,saque,São Paulo,0,Comerciante,3
11908,1000.0,11.07,1,47,compra,Manaus,0,Bancário,3
11909,1000.0,10.01,0,75,compra,Cuiabá,0,Aposentado,1
11910,1000.0,6.42,0,72,compra,Rio Branco,0,Aposentado,1
11911,1000.0,21.4,1,47,saque,Palmas,0,Bancário,3
11912,1000.0,20.29,0,32,compra,Belo Horizonte,0,Comerciante,1
11913,1000.0,9.67,1,56,saque,Goiânia,0,Bancário,5
11914,1000.0,0.73,0,33,transferencia,Macapá,1,Engenheiro,1
11915,1000.0,10.72,0,43,compra,Fortaleza,0,Investidor,1
11916,1000.0,4.34,1,29,compra,Fortaleza,0,Investidor,3
11917,1000.0,3.43,0,36,compra,Campo Grande,0,Comerciante,4
11918,1222.45,9.43,0,64,compra,Porto Velho,0,Aposentado,1
11919,1000.0,2.38,1,76,compra,Florianópolis,0,Aposentado,1
11920,1000.0,22.98,1,52,compra,Palmas,0,Investidor,2
11921,1000.0,1.14,1,37,compra,Palmas,0,Engenheiro,1
11922,1000.0,9.63,0,38,compra,Boa Vista,0,Bancário,4
11923,1000.0,3.9,1,70,transferencia,Recife,0,Aposentado,1
11924,1000.0,16.53,0,54,compra,São Luís,0,Investidor,1
11925,1000.0,1.89,1,32,compra,Aracaju,0,Engenheiro,1
11926,1000.0,13.12,0,71,compra,Belém,0,Aposentado,1
11927,1000.0,18.55,0,66,compra,Salvador,0,Aposentado,1
11928,1000.0,22.8,1,33,compra,Recife,0,Investidor,5
11929,1000.0,16.76,1,33,saque,Porto Alegre,0,Bancário,4
11930,1000.0,2.39,1,40,compra,Brasília,0,Investidor,4
11931,1000.0,2.12,0,61,transferencia,Boa Vista,0,Aposentado,1
11932,1000.0,17.56,0,21,compra,Curitiba,0,Estudante,1
11933,1000.0,5.17,1,46,compra,Aracaju,0,Bancário,2
11934,1000.0,10.73,0,54,saque,Campo Grande,0,Comerciante,1
11935,1000.0,23.44,1,41,compra,São Luís,0,Bancário,5
11936,1000.0,19.68,1,78,compra,Campo Grande,0,Aposentado,1
11937,1000.0,20.32,1,25,compra,Florianópolis,0,Estudante,1
11938,1000.0,20.66,0,61,compra,Teresina,0,Aposentado,1
11939,1000.0,14.87,1,22,compra,São Luís,0,Estudante,1
11940,1000.0,17.85,0,60,compra,Curitiba,0,Aposentado,1
11941,1000.0,8.62,1,46,compra,Maceió,0,Comerciante,1
11942,1000.0,23.96,0,68,compra,Goiânia,0,Aposentado,1
11943,1000.0,6.71,0,27,saque,Belém,0,Bancário,1
11944,1000.0,14.16,0,73,compra,João Pessoa,0,Aposentado,1
11945,1000.0,6.77,1,67,compra,Fortaleza,0,Aposentado,1
11946,1000.0,2.69,1,61,compra,Fortaleza,0,Aposentado,1
11947,1000.0,13.62,0,26,compra,Fortaleza,0,Engenheiro,1
11948,1000.0,8.48,1,39,saque,Belo Horizonte,0,Engenheiro,1
11949,1000.0,14.0,1,27,saque,Curitiba,0,Engenheiro,1
11950,1000.0,13.41,0,37,compra,Goiânia,1,Bancário,5
11951,1003.31,13.01,0,37,compra,Rio de Janeiro,0,Bancário,2
11952,1000.0,2.96,0,68,transferencia,João Pessoa,0,Aposentado,1
11953,1000.0,10.56,1,44,saque,São Paulo,0,Engenheiro,1
11954,1000.0,19.49,1,70,compra,Porto Velho,0,Aposentado,1
11955,1000.0,7.56,0,55,compra,Macapá,0,Bancário,3
11956,1000.0,10.65,0,27,compra,Maceió,1,Comerciante,4
11957,1000.0,11.85,0,36,compra,Vitória,0,Engenheiro,1
11958,1000.0,20.71,0,58,compra,Boa Vista,0,Bancário,1
11959,1000.0,15.73,0,47,compra,Porto Velho,0,Bancário,5
11960,1000.0,2.4,0,33,compra,Teresina,0,Engenheiro,1
11961,1000.0,20.76,0,57,saque,Teresina,0,Bancário,3
11962,1000.0,19.97,0,29,compra,Rio Branco,0,Bancário,1
11963,1000.0,18.09,0,71,saque,Manaus,1,Aposentado,1
11964,1000.0,11.19,0,22,compra,Goiânia,0,Estudante,1
11965,1000.0,18.18,0,60,saque,João Pessoa,0,Aposentado,1
11966,1000.0,11.49,1,68,compra,Salvador,0,Aposentado,1
11967,1000.0,17.68,0,20,compra,Aracaju,0,Estudante,1
11968,1000.0,21.12,0,41,compra,Maceió,0,Bancário,4
11969,1000.0,21.37,0,71,saque,Boa Vista,0,Aposentado,1
11970,1000.0,10.91,0,43,compra,Campo Grande,0,Investidor,4
11971,1000.0,20.62,0,48,compra,Rio Branco,0,Bancário,1
11972,1000.0,2.43,0,64,compra,Vitória,0,Aposentado,1
11973,1000.0,2.44,0,79,compra,Fortaleza,0,Aposentado,1
11974,1000.0,13.16,0,76,compra,João Pessoa,0,Aposentado,1
11975,1000.0,15.64,0,71,compra,São Luís,0,Aposentado,1
11976,1000.0,3.67,1,69,transferencia,Fortaleza,0,Aposentado,1
11977,1000.0,11.33,0,20,compra,Manaus,0,Estudante,1
11978,1000.0,2.26,1,71,compra,Goiânia,0,Aposentado,1
11979,1000.0,14.45,0,18,compra,Campo Grande,0,Estudante,1
11980,1000.0,20.52,0,28,compra,Boa Vista,0,Investidor,1
11981,1000.0,17.7,0,62,compra,Porto Alegre,0,Aposentado,1
11982,1000.0,9.08,0,22,compra,São Paulo,0,Estudante,1
11983,1000.0,23.85,0,24,compra,Palmas,0,Estudante,1
11984,1000.0,15.91,0,50,saque,Maceió,0,Investidor,3
11985,1000.0,19.57,1,30,compra,Campo Grande,0,Engenheiro,1
11986,1000.0,16.07,1,59,saque,Manaus,0,Bancário,4
11987,1000.0,23.75,0,48,compra,Manaus,0,Bancário,5
11988,1000.0,19.71,0,77,transferencia,Porto Alegre,1,Aposentado,1
11989,1000.0,12.47,0,69,compra,São Luís,0,Aposentado,1
11990,1000.0,8.81,0,67,compra,Palmas,0,Aposentado,1
11991,1000.0,16.37,0,30,transferencia,Maceió,0,Bancário,1
11992,1000.0,14.17,0,18,compra,Porto Alegre,0,Estudante,1
11993,1000.0,15.1,1,66,compra,Florianópolis,0,Aposentado,1
11994,1000.0,8.23,0,61,transferencia,Teresina,0,Aposentado,1
11995,1000.0,10.29,0,72,compra,Belém,0,Aposentado,1
11996,1000.0,13.39,1,55,compra,Aracaju,0,Comerciante,5
11997,1000.0,20.14,0,56,transferencia,Teresina,0,Bancário,3
