id_transacao,valor,tempo,fim_de_semana,idade_cliente,tipo_transacao,cidade,perfil,numero_transacoes,fraude
6888,1000.0,6.906922685070022,0,64,compra,Campo Grande,Aposentado,1,0
6889,1000.0,16.628673935630133,1,43,compra,Brasília,Não Aposentado,4,1
6890,1000.0,10.229430453705294,0,76,compra,São Luís,Aposentado,1,0
6891,1000.0,9.368927569557918,1,34,saque,Vitória,Não Aposentado,3,1
6892,1000.0,4.700546645368781,0,67,compra,Belém,Aposentado,3,1
6893,1000.0,0.4006285908907481,0,59,compra,Macapá,Não Aposentado,3,1
6894,1000.0,21.828648834992205,1,68,compra,Belo Horizonte,Aposentado,1,0
6895,1000.0,17.896267886980176,0,26,compra,Maceió,Estudante,2,0
6896,1000.0,1.259612311754056,0,75,compra,Natal,Aposentado,2,0
6897,1000.0,4.3716129513963375,0,55,compra,Florianópolis,Não Aposentado,3,1
6898,1000.0,2.4660146885423373,0,61,saque,Rio Branco,Aposentado,1,0
6899,1000.0,21.443428966430602,1,20,transferencia,São Luís,Estudante,4,1
6900,1000.0,16.798335556324126,0,28,compra,São Paulo,Estudante,3,1
6901,1000.0,4.604000740614324,0,62,saque,Florianópolis,Aposentado,4,1
6902,1000.0,22.268583120099724,0,32,compra,Curitiba,Não Aposentado,5,1
6903,1000.0,13.806126070394157,1,18,compra,Palmas,Estudante,4,1
6904,1000.0,10.958058436903283,0,68,compra,Goiânia,Aposentado,2,0
6905,1000.0,19.244866815505375,0,68,compra,Vitória,Aposentado,3,1
6906,1000.0,17.689988137414794,0,53,saque,São Paulo,Não Aposentado,1,0
6907,1000.0,1.3928999502127581,0,46,transferencia,Recife,Não Aposentado,1,0
6908,1000.0,22.303988603281294,0,69,compra,Recife,Aposentado,4,1
6909,1000.0,17.575261412654154,0,18,saque,Belém,Estudante,3,1
6910,1000.0,2.360718629393303,0,53,compra,Rio de Janeiro,Não Aposentado,4,1
6911,1000.0,16.175717509358368,0,50,saque,Salvador,Não Aposentado,3,1
6912,1000.0,14.58937456763318,0,32,compra,Rio de Janeiro,Não Aposentado,3,1
6913,1000.0,21.49150504193118,0,43,saque,Porto Alegre,Não Aposentado,1,0
6914,1000.0,13.777927316057955,1,75,compra,Salvador,Aposentado,2,0
6915,1000.0,19.08298854882934,0,76,saque,São Luís,Aposentado,1,0
6916,1000.0,14.052152218924045,0,26,compra,Rio Branco,Estudante,5,1
6917,1000.0,5.37368504082192,0,74,compra,Campo Grande,Aposentado,3,1
6918,1000.0,4.872521767698486,1,55,compra,Aracaju,Não Aposentado,2,1
6919,1000.0,12.598802997177557,0,39,compra,São Paulo,Não Aposentado,5,1
6920,1000.0,13.785676562892867,1,24,saque,Boa Vista,Estudante,4,1
6921,1000.0,10.794045189282336,1,40,compra,Natal,Não Aposentado,3,1
6922,1000.0,11.915407514959908,0,63,saque,João Pessoa,Aposentado,1,0
6923,1259.480032236784,4.432392684023212,0,58,transferencia,Rio Branco,Não Aposentado,2,0
6924,1000.0,21.8330097266558,0,59,compra,Teresina,Não Aposentado,4,1
6925,1000.0,0.8773056453519725,0,59,compra,Teresina,Não Aposentado,5,1
6926,1000.0,8.087708398603178,0,71,compra,Rio de Janeiro,Aposentado,2,0
6927,1000.0,9.370727815721377,0,59,compra,Teresina,Não Aposentado,5,1
6928,1000.0,1.6634377132935967,1,34,compra,Vitória,Não Aposentado,4,1
6929,1000.0,22.658704001475737,0,39,saque,Natal,Não Aposentado,3,1
6930,1000.0,4.446328266525651,0,34,compra,Maceió,Não Aposentado,2,0
6931,1000.0,4.034719235220382,0,69,transferencia,Manaus,Aposentado,4,1
6932,1000.0,23.395918305557302,0,28,compra,Curitiba,Estudante,3,1
6933,1000.0,5.037923709979698,1,37,transferencia,Salvador,Não Aposentado,4,1
6934,1000.0,7.293617039805043,1,27,compra,São Paulo,Estudante,1,0
6935,1000.0,2.294652120198692,1,71,compra,Recife,Aposentado,3,1
6936,1000.0,5.382443694266502,0,60,compra,São Paulo,Aposentado,2,0
6937,1000.0,19.94369155132962,0,64,saque,Recife,Aposentado,3,1
6938,1000.0,6.534750618398365,0,61,compra,Florianópolis,Aposentado,3,1
6939,1000.0,2.4766568781800515,0,39,compra,Porto Velho,Não Aposentado,3,1
6940,1000.0,12.769682864023075,0,65,compra,São Luís,Aposentado,1,0
6941,1000.0,14.935932997522261,0,20,compra,Salvador,Estudante,3,1
6942,1000.0,7.61521681831419,1,72,compra,Belém,Aposentado,3,1
6943,1000.0,6.092420831843176,0,38,compra,Natal,Não Aposentado,2,0
6944,1000.0,14.98088138169172,0,71,compra,Macapá,Aposentado,1,0
6945,1000.0,2.5482537830420338,0,62,compra,Fortaleza,Aposentado,4,1
6946,1000.0,11.029480684649933,1,19,compra,Maceió,Estudante,2,0
6947,1000.0,6.440632764806999,0,51,transferencia,São Paulo,Não Aposentado,4,1
6948,1000.0,18.80480929275798,1,79,compra,Palmas,Aposentado,3,1
6949,1000.0,9.188375699064416,0,32,saque,São Paulo,Não Aposentado,2,0
6950,1000.0,12.222441432449079,0,36,saque,Goiânia,Não Aposentado,1,0
6951,1000.0,0.6322953823599606,0,63,saque,Porto Alegre,Aposentado,4,1
6952,1000.0,1.2984729191122426,0,38,compra,Aracaju,Não Aposentado,1,1
6953,1000.0,1.314390054064071,0,65,saque,João Pessoa,Aposentado,2,1
6954,1000.0,6.7914737148704045,0,53,compra,Teresina,Não Aposentado,5,1
6955,1000.0,14.295080500767533,1,65,saque,Recife,Aposentado,1,0
6956,1000.0,21.238290580253338,1,19,transferencia,Natal,Estudante,5,1
6957,1000.0,23.379143198352438,0,60,compra,Porto Alegre,Aposentado,3,1
6958,1000.0,2.4582393877324913,0,50,compra,Teresina,Não Aposentado,3,1
6959,1000.0,21.382351616215594,0,27,compra,Teresina,Estudante,5,1
6960,1000.0,4.417350847713575,1,63,compra,Maceió,Aposentado,3,1
6961,1000.0,17.296163496190154,0,68,saque,Boa Vista,Aposentado,1,0
6962,1000.0,19.219896387437444,0,74,saque,Maceió,Aposentado,4,1
6963,1000.0,0.3568075605506822,0,75,compra,Fortaleza,Aposentado,2,0
6964,1000.0,7.099015714378615,0,63,compra,Curitiba,Aposentado,3,1
6965,1000.0,6.726206124304891,0,69,compra,Porto Alegre,Aposentado,3,1
6966,1000.0,18.911569895329336,0,75,transferencia,Vitória,Aposentado,1,0
6967,1000.0,21.986122146962934,1,33,compra,Belém,Não Aposentado,2,0
6968,1000.0,4.917755264715812,1,24,compra,Rio Branco,Estudante,4,1
6969,1000.0,1.0525268876166738,1,30,compra,Manaus,Não Aposentado,1,0
6970,1000.0,5.542261050964232,0,70,saque,Goiânia,Aposentado,3,1
6971,1000.0,13.916467993268007,1,59,saque,João Pessoa,Não Aposentado,5,1
6972,1000.0,7.147202315677358,0,57,compra,Curitiba,Não Aposentado,1,0
6973,1000.0,5.038056027586013,1,50,compra,Goiânia,Não Aposentado,4,1
6974,1000.0,7.214531886479364,0,74,compra,Manaus,Aposentado,1,0
6975,1000.0,19.514399524900462,1,78,compra,Rio Branco,Aposentado,1,0
6976,1000.0,7.455642099389918,0,18,compra,Porto Alegre,Estudante,3,1
6977,1000.0,14.437029042370803,0,55,compra,Brasília,Não Aposentado,2,0
6978,1000.0,6.4002092324493995,0,42,saque,São Paulo,Não Aposentado,1,0
6979,1000.0,21.749334836752187,0,28,compra,Macapá,Estudante,5,1
6980,1000.0,15.994104053213004,0,19,compra,Florianópolis,Estudante,5,1
6981,1000.0,10.341185322173631,0,45,saque,Manaus,Não Aposentado,1,0
6982,1000.0,3.854608197905579,0,78,compra,Cuiabá,Aposentado,4,1
6983,1000.0,5.8943815813533265,0,59,compra,Campo Grande,Não Aposentado,5,1
6984,1000.0,17.798480467794082,0,54,saque,Boa Vista,Não Aposentado,4,1
6985,1000.0,19.26937868210297,0,18,compra,Palmas,Estudante,2,0
6986,1000.0,13.923081926863725,0,55,saque,Curitiba,Não Aposentado,5,1
6987,1000.0,19.85023491137618,1,64,compra,Macapá,Aposentado,2,0
6988,1000.0,23.560821153556702,0,60,compra,Macapá,Aposentado,3,1
6989,1000.0,13.018363962083455,0,69,compra,Belo Horizonte,Aposentado,3,1
6990,1000.0,0.7459728990754559,0,57,transferencia,Rio Branco,Não Aposentado,3,1
6991,1000.0,7.45307921721719,1,63,compra,Rio Branco,Aposentado,1,0
6992,1000.0,7.126749947740893,1,30,saque,Teresina,Não Aposentado,4,1
6993,1000.0,13.732605386098692,0,19,compra,Vitória,Estudante,1,0
6994,1000.0,5.596393204932083,0,34,compra,Florianópolis,Não Aposentado,4,1
6995,1000.0,2.598928455741448,0,74,compra,Campo Grande,Aposentado,3,1
6996,1000.0,17.91514352939317,0,36,compra,São Luís,Não Aposentado,1,0
6997,1000.0,7.488446704429088,0,45,transferencia,Teresina,Não Aposentado,4,1
6998,1000.0,23.742915272479003,0,53,compra,Cuiabá,Não Aposentado,3,1
6999,1000.0,23.26007977988684,1,59,transferencia,Salvador,Não Aposentado,1,1
7000,1000.0,4.420207926325958,1,70,compra,Porto Alegre,Aposentado,3,1
7001,1000.0,14.189520655367247,0,18,compra,São Paulo,Estudante,2,0
7002,1000.0,13.884445219139609,0,48,saque,São Luís,Não Aposentado,5,1
7003,1000.0,8.839341797464254,0,26,transferencia,Maceió,Estudante,5,1
7004,1000.0,1.943086799281291,1,72,compra,Manaus,Aposentado,3,1
7005,1004.4429415547803,15.187417131770095,1,72,compra,Porto Velho,Aposentado,3,1
7006,1000.0,16.19654521406474,0,30,compra,Salvador,Não Aposentado,1,0
7007,1000.0,18.627480602407147,1,40,compra,João Pessoa,Não Aposentado,4,1
7008,1000.0,15.278455253166785,0,38,saque,Brasília,Não Aposentado,2,0
7009,1000.0,23.12364003724906,0,71,saque,Teresina,Aposentado,3,1
7010,1000.0,15.799673469941578,0,45,compra,Florianópolis,Não Aposentado,5,1
7011,1000.0,17.452815769897082,0,52,compra,Palmas,Não Aposentado,2,0
7012,1000.0,17.747630752203225,0,27,compra,Boa Vista,Estudante,4,1
7013,1000.0,22.939065608504343,0,27,compra,Manaus,Estudante,5,1
7014,1000.0,19.29925212291,0,46,compra,Recife,Não Aposentado,3,1
7015,1000.0,7.992462983268794,1,68,compra,Palmas,Aposentado,1,0
7016,1000.0,7.30605657386968,0,19,saque,Natal,Estudante,4,1
7017,1000.0,20.045954634863755,1,63,transferencia,Rio de Janeiro,Aposentado,4,1
7018,1000.0,11.813350390348225,1,26,compra,Porto Alegre,Estudante,5,1
7019,1000.0,19.433012884582592,0,45,compra,Natal,Não Aposentado,4,1
7020,1000.0,23.466613464412923,1,41,saque,Fortaleza,Não Aposentado,3,1
7021,1000.0,15.937192590527982,0,59,compra,Brasília,Não Aposentado,3,1
7022,1000.0,15.727555197280415,0,66,transferencia,Recife,Aposentado,2,1
7023,1000.0,23.1709582081219,1,75,transferencia,São Paulo,Aposentado,4,1
7024,1000.0,0.17480521121569037,0,77,saque,Aracaju,Aposentado,2,0
7025,1000.0,10.542920693665163,1,47,saque,Maceió,Não Aposentado,5,1
7026,1000.0,8.122880639765537,1,63,compra,Belém,Aposentado,1,0
7027,1000.0,8.661323379947467,0,34,transferencia,São Luís,Não Aposentado,4,1
7028,1000.0,8.232367293009888,1,22,compra,João Pessoa,Estudante,4,1
7029,1000.0,1.371471282363811,0,71,compra,Porto Velho,Aposentado,3,1
7030,1000.0,19.519949913510665,0,41,compra,Aracaju,Não Aposentado,3,1
7031,1000.0,21.45087144353326,1,69,saque,Vitória,Aposentado,4,1
7032,1000.0,17.50949416065953,0,28,compra,Belém,Estudante,2,0
7033,1000.0,6.379406731985451,0,57,compra,Porto Velho,Não Aposentado,1,0
7034,1000.0,18.238156190360236,0,73,compra,Curitiba,Aposentado,4,1
7035,1000.0,6.400066118604643,0,62,compra,São Paulo,Aposentado,2,0
7036,1000.0,18.543540168573706,0,77,compra,Teresina,Aposentado,2,0
7037,1000.0,14.004585496551755,1,22,compra,Porto Alegre,Estudante,5,1
7038,1000.0,20.505065813574905,0,57,compra,Rio Branco,Não Aposentado,1,0
7039,1000.0,1.9379698343063554,0,45,compra,Porto Alegre,Não Aposentado,5,1
7040,1000.0,10.6683580057618,0,52,compra,Porto Velho,Não Aposentado,2,0
7041,1000.0,22.631424488549705,0,29,compra,João Pessoa,Estudante,5,1
7042,1000.0,20.524607706558996,1,53,compra,Manaus,Não Aposentado,3,1
7043,1000.0,20.19570870343549,0,23,compra,Salvador,Estudante,3,1
7044,1000.0,7.119319127451425,0,75,compra,Porto Alegre,Aposentado,1,0
7045,1000.0,7.8841310907809135,1,61,compra,Curitiba,Aposentado,4,1
7046,1000.0,3.474903535562799,0,27,compra,Salvador,Estudante,2,0
7047,1000.0,20.280868633484136,0,34,saque,São Luís,Não Aposentado,4,1
7048,1000.0,11.95932384603135,0,57,transferencia,Porto Velho,Não Aposentado,3,1
7049,1000.0,18.22583422125469,0,35,compra,João Pessoa,Não Aposentado,1,0
7050,1000.0,4.1602350218428485,0,25,compra,Porto Alegre,Estudante,3,1
7051,1000.0,16.446109030247605,0,18,compra,Fortaleza,Estudante,2,0
7052,1000.0,12.855394689628898,1,55,saque,Natal,Não Aposentado,5,1
7053,1000.0,18.78602490959085,0,46,compra,São Luís,Não Aposentado,4,1
7054,1000.0,15.717918335548852,1,55,compra,Florianópolis,Não Aposentado,1,0
7055,1000.0,10.07751347830442,1,51,compra,Belém,Não Aposentado,2,0
7056,1000.0,21.667741427644533,0,32,compra,Rio de Janeiro,Não Aposentado,3,1
7057,1000.0,4.481597842759885,0,36,transferencia,Macapá,Não Aposentado,5,1
7058,1000.0,11.178651426816288,0,39,compra,Vitória,Não Aposentado,3,1
7059,1000.0,5.657741849383621,1,30,compra,Teresina,Não Aposentado,3,1
7060,1000.0,9.70582141129149,0,58,compra,Vitória,Não Aposentado,1,0
7061,1000.0,7.808679663929143,0,73,compra,Cuiabá,Aposentado,1,0
7062,1000.0,5.296217202632677,0,58,compra,Palmas,Não Aposentado,5,1
7063,1000.0,20.71959782273443,0,49,compra,Salvador,Não Aposentado,4,1
7064,1000.0,13.38578226825976,1,56,saque,São Luís,Não Aposentado,1,0
7065,1000.0,19.192865851489472,1,35,compra,Manaus,Não Aposentado,5,1
7066,1000.0,13.922659430167545,1,63,compra,Rio Branco,Aposentado,3,1
7067,1000.0,15.681834312942696,1,20,compra,Boa Vista,Estudante,5,1
7068,1000.0,12.856460518475142,0,39,saque,Aracaju,Não Aposentado,4,1
7069,1000.0,4.451925048112754,0,40,compra,Brasília,Não Aposentado,2,0
7070,1000.0,19.652503106438715,0,29,saque,Vitória,Estudante,3,1
7071,1000.0,12.578463253381358,1,77,saque,Curitiba,Aposentado,3,1
7072,1000.0,17.289610650624297,0,23,compra,Goiânia,Estudante,4,1
7073,1000.0,13.364265522031486,0,26,compra,Belo Horizonte,Estudante,5,1
7074,1000.0,11.867015124601746,1,27,saque,Cuiabá,Estudante,2,0
7075,1000.0,7.719580146541547,1,35,compra,Manaus,Não Aposentado,5,1
7076,1000.0,19.310265180360965,0,33,compra,João Pessoa,Não Aposentado,1,0
7077,1000.0,12.487302677970398,0,58,transferencia,Curitiba,Não Aposentado,2,0
7078,1000.0,21.58047241255735,0,71,compra,Aracaju,Aposentado,4,1
7079,1000.0,10.046051004834206,0,20,saque,Fortaleza,Estudante,1,0
7080,1000.0,14.893051187731773,0,20,compra,Manaus,Estudante,1,0
7081,1000.0,4.014404032298378,0,34,compra,Fortaleza,Não Aposentado,5,1
7082,1000.0,3.2140895636794466,1,22,compra,Belo Horizonte,Estudante,1,1
7083,1000.0,0.6494740532163927,0,25,compra,Recife,Estudante,5,1
7084,1056.4714063997503,16.456621294996882,1,38,compra,Rio Branco,Não Aposentado,1,0
7085,1000.0,4.606311984504323,0,59,compra,Porto Velho,Não Aposentado,4,1
7086,1000.0,17.16287631825872,0,63,compra,Brasília,Aposentado,4,1
7087,1000.0,17.83248578550311,0,40,saque,Boa Vista,Não Aposentado,3,1
7088,1000.0,21.753212584618815,0,25,saque,Cuiabá,Estudante,1,0
7089,1000.0,20.858148129219945,0,49,compra,Fortaleza,Não Aposentado,1,1
7090,1000.0,13.26499852758069,0,57,saque,Aracaju,Não Aposentado,2,0
7091,1000.0,4.919554579039835,0,25,compra,Belo Horizonte,Estudante,5,1
7092,1000.0,4.2694269234300375,0,75,compra,Palmas,Aposentado,1,1
7093,1000.0,23.56780616120888,0,34,compra,Macapá,Não Aposentado,4,1
7094,1000.0,23.046235885823812,1,26,compra,Recife,Estudante,4,1
7095,1000.0,22.56527564879693,0,61,compra,Palmas,Aposentado,2,1
7096,1000.0,4.222352126165369,0,59,compra,Porto Alegre,Não Aposentado,5,1
7097,1000.0,13.33173254885197,1,66,compra,Curitiba,Aposentado,2,0
7098,1000.0,17.852354583567294,1,53,saque,Aracaju,Não Aposentado,5,1
7099,1000.0,5.263929145011085,0,21,compra,Recife,Estudante,3,1
7100,1000.0,9.778898194720075,0,38,compra,Natal,Não Aposentado,1,0
7101,1000.0,8.439962751468613,1,37,saque,Manaus,Não Aposentado,4,1
7102,1000.0,20.71994045513598,1,22,transferencia,Fortaleza,Estudante,1,0
7103,1000.0,17.86771983056468,0,53,transferencia,Salvador,Não Aposentado,4,1
7104,1000.0,0.6805010553646413,0,62,compra,Rio Branco,Aposentado,4,1
7105,1000.0,23.094587579113348,0,55,compra,Aracaju,Não Aposentado,4,1
7106,1000.0,13.263566017589866,0,20,compra,Curitiba,Estudante,2,0
7107,1000.0,13.541717160608693,1,37,compra,João Pessoa,Não Aposentado,1,1
7108,1000.0,9.527104667501881,0,75,compra,Curitiba,Aposentado,3,1
7109,1000.0,16.088534706494187,1,56,compra,Curitiba,Não Aposentado,2,0
7110,1000.0,14.417996577414518,0,59,compra,Natal,Não Aposentado,2,0
7111,1000.0,17.081484952583057,0,64,saque,Boa Vista,Aposentado,2,0
7112,1000.0,12.954123466959707,0,28,saque,Curitiba,Estudante,3,1
7113,1000.0,14.306607164580617,0,27,compra,Goiânia,Estudante,1,0
7114,1000.0,21.989692386017417,0,77,saque,Aracaju,Aposentado,1,0
7115,1000.0,9.932976646497131,1,23,compra,Boa Vista,Estudante,3,1
7116,1000.0,4.241922374584392,0,65,compra,Boa Vista,Aposentado,2,0
7117,1000.0,19.207117316681668,1,58,compra,Manaus,Não Aposentado,5,1
7118,1000.0,1.4613924740929454,0,39,saque,Maceió,Não Aposentado,2,0
7119,1000.0,21.23579110537912,0,40,compra,Belém,Não Aposentado,2,0
7120,1000.0,5.148714912813728,0,59,compra,Salvador,Não Aposentado,3,1
7121,1000.0,6.835721470564123,0,26,saque,Belém,Estudante,2,0
7122,1000.0,18.681803605459088,0,67,compra,Porto Velho,Aposentado,3,1
7123,1000.0,2.415345880724754,0,35,transferencia,Porto Alegre,Não Aposentado,2,0
7124,1000.0,9.485868216365116,1,37,compra,Florianópolis,Não Aposentado,5,1
7125,1000.0,19.14088381491896,0,79,saque,São Paulo,Aposentado,3,1
7126,1000.0,3.2935191725908126,0,43,compra,João Pessoa,Não Aposentado,2,0
7127,1209.7904801985974,9.18834096995047,0,62,compra,Rio de Janeiro,Aposentado,2,0
7128,1000.0,2.696548900445282,0,35,transferencia,Belo Horizonte,Não Aposentado,2,0
7129,1000.0,20.334353075447233,0,24,compra,Maceió,Estudante,3,1
7130,1000.0,19.316304321759965,0,55,compra,Teresina,Não Aposentado,3,1
7131,1000.0,16.17054479784082,1,47,compra,Maceió,Não Aposentado,1,0
7132,1000.0,15.545041514973388,1,59,compra,Goiânia,Não Aposentado,1,1
7133,1000.0,9.865630179384315,0,36,transferencia,Palmas,Não Aposentado,1,0
7134,1000.0,11.651505433926536,1,75,compra,Curitiba,Aposentado,2,0
7135,1000.0,20.705325966004022,0,52,compra,Cuiabá,Não Aposentado,5,1
7136,1000.0,9.349375530880733,0,76,compra,Cuiabá,Aposentado,2,0
7137,1000.0,12.083979522362032,0,24,saque,São Luís,Estudante,5,1
7138,1000.0,21.820517784568274,0,25,compra,Curitiba,Estudante,2,0
7139,1000.0,21.165884102004583,1,50,compra,Recife,Não Aposentado,4,1
7140,1000.0,22.460217488067258,0,37,transferencia,Boa Vista,Não Aposentado,5,1
7141,1000.0,3.535404552532123,0,50,compra,São Paulo,Não Aposentado,2,0
7142,1000.0,6.623048350393941,0,61,saque,Porto Alegre,Aposentado,1,0
7143,1000.0,6.130308631410752,0,75,saque,Goiânia,Aposentado,2,1
7144,1000.0,12.10146232520112,0,59,compra,Cuiabá,Não Aposentado,4,1
7145,1000.0,13.892050091757635,0,64,transferencia,Natal,Aposentado,2,0
7146,1000.0,15.063661252416772,0,44,compra,Manaus,Não Aposentado,4,1
7147,1000.0,17.913854339320793,1,18,compra,Porto Velho,Estudante,5,1
7148,1000.0,0.6189781228640703,0,59,saque,Belém,Não Aposentado,1,0
7149,1000.0,18.814363552892658,0,76,transferencia,Campo Grande,Aposentado,3,1
7150,1000.0,7.568554218873616,0,62,compra,Goiânia,Aposentado,1,0
7151,1000.0,5.656653318897552,0,33,saque,Salvador,Não Aposentado,5,1
7152,1000.0,16.603037946892886,1,35,compra,Teresina,Não Aposentado,4,1
7153,1000.0,6.5666141883636415,1,67,compra,Aracaju,Aposentado,2,0
7154,1000.0,23.841736756900644,0,58,compra,Florianópolis,Não Aposentado,3,1
7155,1000.0,19.191507428392427,1,28,compra,Brasília,Estudante,5,1
7156,1000.0,10.81339134241377,1,65,compra,Fortaleza,Aposentado,2,0
7157,1000.0,14.18094160876269,0,47,compra,Campo Grande,Não Aposentado,2,0
7158,1000.0,14.373708095779346,1,20,compra,Macapá,Estudante,4,1
7159,1000.0,7.6162022568328664,0,65,compra,Florianópolis,Aposentado,2,0
7160,1000.0,5.414393723370478,1,79,compra,Salvador,Aposentado,2,0
7161,1000.0,1.4975848003988679,1,76,transferencia,Salvador,Aposentado,3,1
7162,1000.0,19.797567475055565,1,72,compra,Recife,Aposentado,2,0
7163,1000.0,8.063041556504569,1,71,compra,Brasília,Aposentado,2,0
7164,1148.324283534709,19.654453015309407,0,22,transferencia,Natal,Estudante,5,1
7165,1000.0,18.81309224442905,0,76,transferencia,Recife,Aposentado,4,1
7166,1000.0,8.072321660660855,0,58,compra,Belém,Não Aposentado,3,1
7167,1000.0,16.030105614498765,1,71,compra,Campo Grande,Aposentado,2,0
7168,1000.0,4.622547102929584,1,34,transferencia,Rio Branco,Não Aposentado,1,0
7169,1000.0,22.015983384272282,0,50,compra,Porto Velho,Não Aposentado,4,1
7170,1000.0,2.5957721895791224,0,78,compra,Curitiba,Aposentado,3,1
7171,1000.0,13.870076716193024,0,48,saque,Aracaju,Não Aposentado,3,1
7172,1000.0,1.0377684471007003,0,41,compra,Florianópolis,Não Aposentado,4,1
7173,1000.0,22.188301123973794,0,47,compra,Teresina,Não Aposentado,5,1
7174,1000.0,15.522782862644899,0,39,compra,Macapá,Não Aposentado,2,0
7175,1000.0,7.970068774081146,1,30,transferencia,Belém,Não Aposentado,4,1
7176,1000.0,11.757233143708909,0,61,compra,São Paulo,Aposentado,1,0
7177,1000.0,11.252105325187086,0,43,saque,Manaus,Não Aposentado,4,1
7178,1000.0,2.9054588293511543,0,71,transferencia,São Luís,Aposentado,3,1
7179,1000.0,9.370979075876793,1,36,saque,Vitória,Não Aposentado,5,1
7180,1000.0,6.930507462107979,1,38,compra,Porto Velho,Não Aposentado,3,1
7181,1000.0,0.3320022689712463,1,44,compra,Recife,Não Aposentado,5,1
7182,1000.0,2.7178499837886845,0,40,compra,Cuiabá,Não Aposentado,2,0
7183,1000.0,19.950195650662916,0,45,transferencia,Aracaju,Não Aposentado,3,1
7184,1000.0,21.942364448098957,0,79,transferencia,Florianópolis,Aposentado,1,0
7185,1000.0,17.443530902014537,0,35,compra,Boa Vista,Não Aposentado,5,1
7186,1000.0,14.22633277528682,0,70,compra,Fortaleza,Aposentado,4,1
7187,1000.0,5.974862209037982,1,39,compra,Fortaleza,Não Aposentado,2,0
7188,1000.0,4.407898614148909,0,50,compra,Cuiabá,Não Aposentado,2,0
7189,1000.0,11.2428424970803,0,44,compra,Teresina,Não Aposentado,2,0
7190,1000.0,6.09848267721141,0,41,compra,Goiânia,Não Aposentado,4,1
7191,1000.0,20.450236796371946,0,30,saque,Florianópolis,Não Aposentado,2,0
7192,1000.0,2.9534094459674094,1,41,compra,Salvador,Não Aposentado,5,1
7193,1000.0,7.217760726891241,0,70,compra,Salvador,Aposentado,3,1
7194,1000.0,10.769765472816603,0,30,compra,São Luís,Não Aposentado,1,0
7195,1000.0,7.209244480777488,1,20,transferencia,Belém,Estudante,4,1
7196,1000.0,17.952905357652092,0,67,compra,Florianópolis,Aposentado,4,1
7197,1000.0,15.555603879711168,0,46,compra,São Luís,Não Aposentado,1,0
7198,1000.0,0.13826492414572034,0,73,compra,Recife,Aposentado,4,1
7199,1000.0,22.372618409467655,1,53,compra,Cuiabá,Não Aposentado,4,1
7200,1000.0,18.36013950260196,0,28,saque,Belém,Estudante,3,1
7201,1000.0,16.20128072365533,0,62,saque,Vitória,Aposentado,4,1
7202,1000.0,23.82249366030227,1,41,compra,Macapá,Não Aposentado,1,0
7203,1000.0,20.08143537283905,1,69,compra,Goiânia,Aposentado,4,1
7204,1000.0,10.052459287712972,0,75,compra,São Paulo,Aposentado,3,1
7205,1000.0,20.131638786782805,1,73,compra,Recife,Aposentado,3,1
7206,1000.0,1.7477626252822773,0,74,compra,Curitiba,Aposentado,4,1
7207,1000.0,10.628366155575733,1,26,compra,Rio de Janeiro,Estudante,2,0
7208,1147.1379668086981,8.494121192190253,0,24,compra,Manaus,Estudante,4,1
7209,1000.0,14.53923687489433,1,64,compra,João Pessoa,Aposentado,3,1
7210,1000.0,4.685306385102592,0,31,compra,Belo Horizonte,Não Aposentado,2,0
7211,1000.0,12.405733072389761,0,27,transferencia,Curitiba,Estudante,1,0
7212,1000.0,12.317998623523472,1,78,saque,Rio Branco,Aposentado,2,1
7213,1000.0,17.399628773839034,0,40,compra,São Luís,Não Aposentado,3,1
7214,1000.0,4.152923311815458,0,43,saque,Aracaju,Não Aposentado,1,0
7215,1000.0,21.729165225742506,0,19,compra,Teresina,Estudante,3,1
7216,1000.0,7.410665972060165,1,39,compra,Natal,Não Aposentado,3,1
7217,1000.0,20.164030852517932,1,44,compra,Porto Velho,Não Aposentado,3,1
7218,1000.0,16.04980411700695,0,35,compra,Fortaleza,Não Aposentado,5,1
7219,1000.0,12.823522096936658,1,29,compra,Rio de Janeiro,Estudante,3,1
7220,1000.0,9.571524384415028,0,68,saque,Brasília,Aposentado,4,1
7221,1000.0,3.128619307935547,0,69,saque,Belo Horizonte,Aposentado,4,1
7222,1000.0,13.88090684210728,0,21,compra,São Paulo,Estudante,4,1
7223,1000.0,17.57585950733395,1,70,saque,Curitiba,Aposentado,4,1
7224,1000.0,8.930211791253186,0,58,compra,Cuiabá,Não Aposentado,2,0
7225,1000.0,8.97396478058726,1,72,compra,Salvador,Aposentado,4,1
7226,1000.0,4.271795065794513,0,48,saque,Belo Horizonte,Não Aposentado,5,1
7227,1000.0,2.029981271305264,0,41,compra,Brasília,Não Aposentado,3,1
7228,1000.0,12.804016001287044,0,72,compra,Fortaleza,Aposentado,4,1
7229,1000.0,22.9842032294813,1,47,compra,Vitória,Não Aposentado,2,0
7230,1000.0,15.146045948909084,1,57,compra,Belém,Não Aposentado,5,1
7231,1000.0,19.513865881154786,1,28,compra,Salvador,Estudante,3,1
7232,1000.0,23.80294951621965,0,29,saque,Rio Branco,Estudante,4,1
7233,1000.0,8.193864182655307,0,38,compra,Campo Grande,Não Aposentado,5,1
7234,1000.0,3.2763909906096744,1,52,transferencia,São Luís,Não Aposentado,3,1
